word,bits,freq
banya,3.872842,131.225180
baons,5.3909016,1.869092
baozi,4.221604,26.932439
bappu,3.5570586,1.572925
bapus,4.9104095,2.333446
barbe,4.515816,225.232953
barbs,4.579983,3919.724820
barby,3.9720154,10.705337
barca,4.08706,143.526535
barde,5.222933,40.318902
bardo,4.9116974,253.638411
bards,5.291175,5744.106599
bardy,4.6972346,57.419469
bared,5.2513714,7077.073428
barer,4.621947,267.653732
bares,5.837034,840.711480
barfi,4.535513,28.649931
barfs,4.9527087,15.887949
barfy,4.3505473,10.826575
barge,5.069104,34511.919118
baric,4.820972,399.427125
barks,5.1216407,6640.825854
barky,4.5165644,128.096892
barms,5.230859,21.238011
barmy,4.625937,286.616655
barns,5.435995,16495.100742
barny,4.841319,32.486145
baron,5.0651507,16408.149203
barps,5.228444,3.826941
barra,3.5879765,200.285006
barre,4.6539674,1126.925661
barro,4.3248534,101.871823
barry,4.1120124,292.506211
barye,5.1116757,16.646858
basal,4.3950496,100005.071536
basan,4.380961,27.425995
basas,3.873702,16.018576
based,5.2748775,2155134.783702
basen,5.4106154,41.016984
baser,5.531594,3591.036360
bases,4.8983335,162513.907901
basha,4.0481224,154.936613
basho,4.786624,98.616114
basic,4.8576374,830123.294570
basij,4.405321,17.734327
basil,5.1589017,7639.668654
basin,5.1284204,157180.738117
basis,4.6267314,1519214.397374
basks,4.1760445,440.302208
bason,5.1006613,997.267209
basse,4.6661644,701.887084
bassi,4.331934,223.310551
basso,4.354676,2062.485826
bassy,4.1141615,204.429681
basta,4.383784,273.336867
baste,5.4448285,1820.530895
basti,5.100711,236.880793
basto,5.1226163,36.096406
basts,4.528978,357.126669
batch,4.2590213,56034.476466
bated,5.0483475,2018.486564
bates,5.650745,473.068043
bathe,4.8863134,13396.369590
baths,4.9516397,39980.460759
batik,4.5866838,1443.339702
baton,4.877589,6201.932106
batos,5.3594303,30.824112
batta,3.3930829,360.290393
batts,4.520553,464.429491
battu,3.876514,82.343708
batty,3.915578,457.587894
bauds,5.004115,573.051857
bauks,4.83506,179.868928
baulk,4.398195,850.938189
baurs,5.299152,1.634384
bavin,4.30747,137.859903
bawds,4.6149883,338.201864
bawdy,4.009431,3334.536205
bawks,4.4447527,7.365966
bawls,4.809821,311.842113
bawns,4.7734,19.429066
bawrs,4.9128923,0.097938
bawty,4.1921706,2.296794
bayas,4.369123,12.062611
bayed,4.809356,523.637063
bayer,5.0586996,133.813705
bayes,5.3706565,238.475583
bayle,4.9705834,97.439266
bayou,4.438636,3641.323328
bayts,5.023828,31.288574
bazar,3.6029725,1385.504027
bazas,3.9191453,3.253999
bazoo,3.4080796,22.744754
bball,3.064233,8.081460
bdays,4.6378655,2.082813
beach,4.535627,143349.984958
beads,5.3661313,46431.531100
beady,4.7542086,1771.558948
beaks,5.195371,6137.870090
beaky,4.573869,177.078913
beals,5.568946,15.767857
beams,5.3146954,96659.868996
beamy,4.6939325,310.349959
beano,5.0958,99.774017
beans,5.5232944,89262.067294
beany,4.907826,170.292046
beard,5.0990133,50438.978282
beare,4.6434817,2881.603004
bears,5.664127,166669.296203
beast,5.328335,67523.760663
beath,4.838893,31.932968
beats,5.5559845,35986.968670
beaty,4.9423018,14.406082
beaus,5.3697634,319.438811
beaut,4.9462013,611.331425
beaux,4.1687665,2522.457443
bebop,3.7456934,1258.231435
becap,4.572991,1.722621
becke,3.599476,39.810280
becks,4.620243,298.744465
bedad,4.137094,146.898163
bedel,4.0402575,92.006009
bedes,4.4703593,69.024245
bedew,3.5254767,190.563046
bedim,4.482909,78.780335
bedye,3.757265,1.834349
beech,3.5442417,15586.146726
beedi,3.9691925,402.612942
beefs,4.046739,272.242659
beefy,3.430765,1603.382595
beeps,4.322951,1086.918839
beers,4.6827064,10382.590829
beery,4.070611,334.170885
beets,4.5712047,22623.884554
befit,4.407532,1185.614140
befog,4.026707,225.041288
begad,4.6338573,148.665754
began,4.734407,1231592.069021
begar,4.884455,194.569586
begat,4.7762785,4281.992889
begem,3.645349,25.955642
beget,3.90366,5868.612798
begin,4.5338464,551033.243775
begob,3.665411,30.085206
begot,4.574878,3125.527928
begum,4.053224,166.577739
begun,4.2815304,284482.253442
beige,4.0101595,6828.310608
beigy,4.413576,6.260321
being,4.5280275,6357289.281585
beins,5.339815,194.264489
beira,5.2838635,33.099798
beisa,5.352862,37.283749
bekah,4.4451675,20.123305
belah,4.8471694,50.311247
belar,5.2234216,23.207636
belay,4.9541955,951.154827
belch,4.256393,1274.190491
belee,3.570045,3.920485
belga,4.75568,77.018212
belie,4.3604665,3604.152738
belit,4.9516973,22.665193
belle,3.489668,6047.617870
belli,4.106259,2304.125433
bello,4.1505723,1746.180563
bells,4.519727,52466.357916
belly,3.9000137,59966.854692
belon,4.8852067,447.712903
below,4.4047117,1382174.155411
belts,5.2792335,45472.196891
belve,3.6251683,5.576813
bemad,4.7534294,6.591451
bemas,5.330394,7.131772
bemix,3.928081,0.096295
bemud,4.298075,2.301366
bench,4.2201552,100001.502553
bends,5.0514035,24028.571727
bendy,4.4466333,205.517682
benes,4.6630735,54.357552
benet,4.248177,148.432963
benga,4.718269,23.846662
benis,5.346951,21.121233
benji,4.055659,20.980761
benne,3.444968,137.565631
benni,4.0558085,10.983812
benny,3.8477848,85.431212
bento,4.885277,153.613830
bents,5.243993,2051.445691
benty,4.633504,30.943782
bepat,4.8806705,2.848594
beray,5.1058116,14.239422
beres,4.844937,49.072538
beret,4.434152,1902.873888
bergs,5.0859966,1219.913461
berko,4.7118807,5.788817
berks,5.0724006,22.379789
berme,4.1708,263.133774
berms,5.1883903,1194.675520
berob,4.1892385,1.385456
berry,4.0606766,16400.882862
berth,4.7059636,17674.461113
beryl,4.670789,3291.612852
besat,5.34347,16.882276
besaw,4.806511,1.692958
besee,3.7577662,6.053307
beses,3.898289,16.547320
beset,4.470574,23236.343510
besit,5.1446896,43.244404
besom,4.8769016,632.599032
besot,5.1410832,56.082000
besti,5.0589714,21.648696
bests,4.482245,465.901793
betas,5.533887,1208.800719
beted,4.0497456,15.094798
betel,4.206197,4106.796968
betes,4.6523175,264.239819
beths,4.90386,11.628549
betid,4.7529597,61.155445
beton,4.8567395,300.384960
betta,4.298156,232.980296
betty,3.8626246,241.364423
bevan,4.4634075,17.444815
bevel,3.6069021,9613.986977
bever,3.7064278,240.048993
bevor,4.4072022,104.307351
bevue,3.4490216,6.939865
bevvy,3.1008577,32.861952
bewdy,3.9507918,5.185834
bewet,3.7475905,8.381692
bewig,4.043701,1.717692
bezel,3.5006526,1184.247305
bezes,3.9413831,2.013749
bezil,4.186745,11.975133
bezzy,2.9842703,3.031641
bhais,5.00393,17.220576
bhaji,3.6945794,68.554650
bhang,4.0572104,638.540877
bhats,4.914238,13.768815
bhava,3.1480317,624.864299
bhels,4.86487,0.091879
bhoot,3.5692034,21.783159
bhuna,4.279864,13.422744
bhuts,4.493088,31.480135
biach,4.3215137,3.068520
biali,4.102482,3.902236
bialy,4.733242,27.738345
bibbs,3.241225,67.295109
bibes,4.5436687,12.016192
bibis,3.3911424,26.530458
bible,4.105199,9000.692132
biccy,3.2919457,4.445211
bicep,4.4528575,958.050729
bices,5.161077,7.810381
bicky,3.7804463,6.041057
biddy,3.4017732,336.581876
bided,3.989114,890.593081
bider,4.8899527,24.733690
bides,5.228301,559.899819
bidet,4.8074093,391.600913
bidis,4.0966215,280.043651
bidon,4.479644,28.782765
bidri,3.7204058,29.535459
bield,4.745863,79.227566
biers,5.4168577,243.930230
biffo,3.2428985,6.880035
biffs,3.6100168,16.228724
biffy,2.9893508,18.929241
bifid,3.1932712,3709.454756
bigae,4.8893795,19.190155
biggs,3.8309834,29.436790
biggy,3.208334,34.918083
bigha,4.174811,409.700233
bight,3.9147356,2836.536377
bigly,4.0848613,37.680466
bigos,4.796466,25.680333
bigot,4.3602476,2367.618761
bihon,4.303401,8.968023
bijou,3.6855068,332.173232
biked,4.4452643,280.479469
biker,4.6999426,2167.076326
bikes,5.048249,7955.372355
bikie,3.8503757,115.566649
bikky,3.1786516,4.884733
bilal,4.101361,12.314817
bilat,4.92101,84.838625
bilbo,3.7958922,49.337737
bilby,3.5421588,50.746944
biled,4.85558,146.967419
biles,5.455298,316.196002
bilge,4.6607456,4301.868318
bilgy,4.0985765,14.727785
bilks,4.7031717,31.348602
bills,4.2918806,291882.701555
billy,3.6683466,2217.026340
bimah,4.383709,180.957845
bimas,5.110565,3.569411
bimbo,3.5419252,557.815822
binal,4.847274,15.040026
bindi,3.5862026,177.599609
binds,4.8288174,31800.023088
biner,5.062583,25.505138
bines,5.414225,479.071693
binge,4.613713,5701.952995
bingo,4.3045125,4705.493799
bings,4.6643276,85.967596
bingy,4.0503845,5.054376
binit,3.8353887,19.357573
binks,4.662724,15.470767
binky,4.0440693,39.281692
bints,5.017241,79.262833
biogs,4.841995,41.145681
biome,4.8475165,1424.409601
bions,5.1526346,56.090047
biont,4.722843,14.371679
biose,5.2716503,50.854538
biota,4.9465957,5833.437525
biped,4.575729,1309.184732
bipod,4.3284225,300.955453
bippy,3.3194025,25.002819
birch,4.1851544,23041.382905
birdo,4.67936,8.632679
birds,5.0235276,336912.540339
biris,4.450501,49.453433
birks,4.853912,88.356958
birle,5.145625,5.331862
birls,5.191145,13.148235
biros,5.3145337,55.132776
birrs,4.451597,7.530106
birse,5.334475,15.426838
birsy,4.762682,2.136130
birth,4.4867873,409720.199924
birze,4.427272,2.341291
birzz,3.124021,0.0
bises,4.6559386,17.783841
bisks,3.9058053,4.220248
bisom,4.665492,3.235166
bison,4.8646684,8989.934760
bitch,3.9854786,27591.194566
biter,5.0621424,655.492751
bites,5.4072976,18885.435675
bitey,4.7842345,23.357588
bitos,5.1238832,6.241630
bitou,4.4520555,15.369411
bitsy,4.577719,166.361826
bitte,4.205715,346.661185
bitts,4.248467,448.168858
bitty,3.634447,685.604342
bivia,3.4807343,18.821048
bivvy,2.8750088,79.875263
bizes,4.6991014,2.111454
bizzo,3.0115614,5.996744
bizzy,2.7567825,24.339142
blabs,4.3084383,76.629269
black,4.1215963,1152188.454073
blade,4.9415684,108876.100898
blads,5.0154233,21.041213
blady,4.42053,36.063024
blaer,5.214576,2.143507
blaes,5.58479,160.402935
blaff,3.3331273,8.582272
blags,4.8574324,79.176126
blahs,4.867411,133.547615
blain,4.807555,47.461797
blame,4.884636,131297.783319
blams,4.9553404,4.360077
blanc,4.4154043,2294.606443
bland,4.594055,12192.365938
blank,4.3539886,136950.922090
blare,5.2166424,1776.466864
blart,4.848089,7.488004
blase,5.3070245,859.095714
blash,4.663834,11.739982
blast,4.956913,85741.500925
blate,5.133878,82.488008
blats,5.197939,27.020210
blatt,3.9817464,107.644792
blaud,4.492907,10.587839
blawn,4.176594,51.432049
blaws,4.663925,70.332658
blays,4.8868766,5.424500
blaze,4.3973002,22928.055924
bleah,4.7168775,5.055238
bleak,4.648656,21167.048054
blear,5.0992336,524.392825
bleat,5.0142365,1314.611609
blebs,4.262046,1645.424200
blech,4.1236053,30.938616
bleed,3.9938567,18550.287876
bleep,3.8799858,546.277424
blees,4.5932436,6.187846
blend,4.5338917,49696.995861
blent,4.6683702,924.794571
blert,4.805509,2.411669
bless,4.3455257,55544.085371
blest,4.910495,11219.527736
blets,5.149651,19.340193
bleys,4.8361993,1.065505
blimp,4.023998,859.903791
blimy,4.1418447,7.418255
blind,4.381791,207476.109569
bling,4.1244636,1350.003063
blini,3.6911695,98.634448
blink,4.1427546,11645.442552
blins,4.942181,6.144311
bliny,4.3329086,29.832932
blips,4.754544,680.081611
bliss,4.189623,28975.800395
blist,4.757043,43.191268
blite,4.9524374,57.872308
blits,5.000189,19.679905
blitz,3.8378286,2584.301004
blive,4.3112464,189.869343
bloat,4.880021,1770.893164
blobs,4.14618,2349.185858
block,3.9544215,381225.729936
blocs,4.7672806,6558.013872
blogs,4.6950593,6873.237061
bloke,4.6127005,4674.162215
blond,4.4318213,26183.874046
blonx,3.7890007,1.633719
blood,3.7265913,1114455.456074
blook,3.4860592,101.924793
bloom,3.5893881,54474.385275
bloop,3.5632682,81.966906
blore,5.0611134,15.132102
blots,5.0381384,4051.299244
blown,4.003282,70621.866176
blows,4.4973683,55155.709072
blowy,3.888602,140.987037
blubs,3.881491,16.624880
blude,4.5200825,324.329012
bluds,4.5896525,2.313596
bludy,3.9884827,26.531290
blued,4.5791783,748.109465
bluer,4.806382,1506.321043
blues,5.185379,27281.375945
bluet,4.746669,65.887041
bluey,4.5687523,141.846147
bluff,2.900638,21233.315381
bluid,4.308797,206.366345
blume,4.459292,55.535541
blunk,3.9233322,9.424914
blunt,4.280353,36337.024866
blurb,3.5149233,1554.659486
blurs,4.8598785,2864.531688
blurt,4.4185286,1738.869887
blush,4.235614,25283.396972
blype,4.319258,2.977937
boabs,4.496819,8.596361
boaks,5.037371,6.928477
board,4.947726,1140848.318908
boars,5.496554,6677.213575
boart,5.075908,63.124902
boast,5.1574216,39019.085701
boats,5.394003,171209.269621
boaty,4.784536,10.019396
bobac,3.7494018,25.767498
bobak,3.693919,14.499200
bobas,4.4901624,4.080769
bobby,2.6928334,1314.458840
bobol,2.985076,26.081318
bobos,3.440555,32.552229
bocca,3.7846885,258.624835
bocce,3.9328084,182.200874
bocci,3.562558,34.788889
boche,4.434901,135.021271
bocks,4.4746156,194.249503
boded,4.0588675,1101.437311
bodes,5.2945833,1471.150037
bodge,4.510632,46.117074
bodgy,3.9734113,3.735519
bodhi,4.1683054,494.554790
bodle,4.8678126,41.177337
bodoh,3.4207842,21.422736
boeps,5.1187043,1.117840
boers,5.4749045,121.875640
boeti,4.9312453,1.619199
boets,5.3680587,11.893237
boeuf,4.241917,335.901949
boffo,2.4443927,81.069298
boffs,3.6843307,8.671657
bogan,4.551193,122.958182
bogey,4.5381026,2256.649748
boggy,3.2915874,3111.157387
bogie,4.7709517,2950.098531
bogle,4.713534,166.422230
bogue,4.5322223,31.926047
bogus,4.6227345,6814.847028
bohea,4.893698,209.891383
bohos,3.9818354,12.783582
boils,5.2231355,13265.090359
boing,4.3599033,666.427750
boink,4.378798,39.601709
boite,5.139776,168.317197
boked,4.513663,15.738932
bokeh,4.3871193,127.335482
bokes,5.1143184,438.048354
bokos,3.9652545,3.808088
bolar,5.0618353,18.145767
bolas,5.399243,320.283036
boldo,3.7213364,42.115320
bolds,4.945392,69.497748
boles,5.5246267,1251.265461
bolet,5.0964746,10.610978
bolix,4.0126066,1.767255
bolks,4.7760844,1.262869
bolls,4.3657355,4299.762115
bolos,4.3564715,249.804353
bolts,5.130252,51421.672569
bolus,4.9907274,6958.462231
bomas,5.1562467,88.180096
bombe,3.92285,296.295170
bombo,2.7418833,66.664761
bombs,3.9854434,42146.097046
bomoh,3.3818762,111.807912
bomor,3.7926857,12.892403
bonce,4.772804,58.285324
bonds,4.909235,543366.889085
boned,4.8977337,4768.945282
boner,5.137617,515.175100
bones,5.487695,178119.723390
boney,4.874893,345.673656
bongo,3.5124528,577.882172
bongs,4.744748,125.898329
bonie,5.1138315,204.302060
bonks,4.741296,276.335837
bonne,4.255532,2364.745749
bonny,3.6994846,3221.399262
bonum,4.254747,2581.597311
bonus,4.959252,65012.845218
bonza,4.1628547,16.684114
bonze,4.312612,238.408561
booai,4.164208,1.270635
booay,4.0202994,2.401724
boobs,3.4789298,1902.927747
booby,2.8579419,3225.706590
boody,3.5844557,17.870391
booed,4.168456,1089.134921
boofy,3.233961,7.029828
boogy,3.4183056,20.792566
boohs,4.0473027,127.871008
books,4.0193906,974949.279860
booky,3.4012604,42.582655
bools,4.3851852,49.773381
booms,4.1334047,8954.007675
boomy,3.5151093,95.273137
boong,3.52802,30.878752
boons,4.3449426,1323.800420
boord,3.9316542,346.343433
boors,4.4878235,946.499160
boose,4.483285,134.994855
boost,4.1425734,39968.672158
booth,3.650823,26947.534708
boots,4.3792086,81161.967721
booty,3.7650137,12011.424656
booze,3.5655706,6322.690282
boozy,3.024746,563.373192
boppy,3.3994923,15.790109
borak,4.764185,23.226857
boral,5.0657525,44.344017
boras,5.5483027,51.528661
borax,4.352496,8273.773606
borde,5.0329,330.596390
bords,5.095612,430.805783
bored,5.0785675,43188.020734
boree,4.590984,30.510625
borek,4.8870163,21.973310
borel,5.2066836,36.379439
borer,4.450593,11341.297408
bores,5.6654134,8991.781309
borgo,3.7119474,60.685972
boric,4.613451,7501.102786
borks,4.924821,4.595312
borms,5.0358744,1.784844
borna,5.0505643,21.483059
borne,5.190855,171749.119253
boron,4.0174904,24468.874547
borts,5.2823462,24.098542
borty,4.676669,5.090734
bortz,4.1279774,25.629561
bosey,5.0592194,2.760934
bosie,5.316726,6.291563
bosks,3.9794462,18.919863
bosky,4.324145,361.979878
bosom,3.8571932,53820.293147
boson,4.0598855,4433.071496
bossa,4.3447633,367.704396
bossy,3.9183521,2200.274690
bosun,4.6998806,736.697929
botas,5.360409,68.440519
botch,4.0600123,749.598734
boteh,4.753445,29.210865
botel,5.031295,55.948934
botes,5.475681,117.919557
botew,4.516993,0.0
bothy,4.1476007,480.465279
botos,4.3166714,18.391956
botte,4.272953,128.178166
botts,4.3243785,60.748473
botty,3.715797,21.917755
bouge,4.5559845,71.025955
bough,3.9155977,7142.897972
bouks,4.6370006,17.678079
boule,4.908896,806.754808
boult,4.5601015,38.535447
bound,4.402334,544712.911557
bouns,4.963357,14.704732
bourd,4.5474825,88.867163
bourg,4.304983,488.333242
bourn,4.619491,603.918013
bouse,5.0855045,2302.878072
bousy,4.5567575,6.058123
bouts,4.998603,7556.374848
boutu,3.6672583,5.146455
bovid,4.0201797,232.944450
bowat,4.424743,2.490369
bowed,4.383029,52795.870406
bowel,4.538199,42515.158084
bower,4.6346774,7829.250754
bowes,4.9785237,365.700062
bowet,4.5575814,3.868779
bowie,4.590519,1026.930541
bowls,4.600516,27286.512542
bowne,4.503052,36.634888
bowrs,4.703446,7.655179
bowse,4.7107434,56.893844
boxed,4.1174617,10316.981385
boxen,4.2451367,32.840838
boxer,4.367294,6735.824191
boxes,4.71058,166942.762967
boxla,4.1301813,2.092936
boxty,3.7199616,22.426362
boyar,4.7995462,578.580222
boyau,4.4397244,42.972801
boyed,4.6355667,11.831967
boyey,3.9890208,1.343765
boyfs,4.3060946,1.223228
boygs,4.4889455,0.0
boyla,4.6457615,2.135525
boyly,3.609513,1.912525
boyos,4.0545616,54.524194
boysy,3.7856736,3.965958
bozos,3.6049504,163.245566
braai,4.2514186,195.155639
brace,5.003565,20203.734552
brach,4.3112655,208.175105
brack,4.2673855,388.184276
bract,4.6435966,2733.938027
brads,5.155057,696.430751
braes,5.7130857,723.451200
brags,4.993949,958.100011
brahs,5.0008802,4.654862
braid,4.8859487,10982.368445
brail,4.9604797,146.759610
brain,4.9540734,425913.756306
brake,4.9119444,73417.798052
braks,4.985768,8.895214
braky,4.38661,6.323905
brame,5.0194287,15.921125
brand,4.7428527,126528.772745
brane,5.2271447,1817.213193
brank,4.5024834,57.576208
brans,5.288043,180.975277
brant,4.8654146,1012.643577
brash,4.797061,3731.070983
brass,4.5195856,103372.412536
brast,5.098223,173.711978
brats,5.339246,1641.730345
brava,3.5874908,224.710964
brave,4.6325774,105699.402531
bravi,4.292031,65.317887
bravo,4.3348207,1361.356379
brawl,4.3197193,4251.140705
brawn,4.32276,2185.014146
braws,4.8003116,29.266315
braxy,3.9368112,118.198447
brays,5.0192375,236.510953
braza,3.479894,25.270708
braze,4.5357804,1041.884763
bread,5.0201483,227827.115996
break,4.793431,442928.604750
bream,4.896323,2551.001532
brede,4.080143,373.945870
breds,5.094783,807.588969
breed,4.132268,80083.869557
breem,4.0434027,11.247390
breer,3.51239,12.801396
brees,4.723219,10.560526
breid,4.8265247,117.223280
breis,5.3950505,28.292203
breme,4.024003,42.268580
brens,5.242229,6.949399
brent,4.8228674,494.641299
brere,3.494355,54.005081
brers,4.518541,4.916325
breve,3.6367843,1830.525305
brews,4.7514687,1488.455277
breys,4.9660907,2.796121
briar,4.2646036,1988.318248
bribe,4.1928844,17663.032430
brick,4.0623336,155686.139349
bride,4.8947716,71487.592290
brief,4.598526,447813.599644
brier,4.3357096,1289.675217
bries,5.544234,61.413249
brigs,4.791897,1699.891279
briki,3.5395832,9.199048
briks,4.783437,8.771991
brill,3.8883746,448.534775
brims,4.885285,1171.427543
brine,5.037961,26440.755433
bring,4.268853,988633.251007
brink,4.2890706,19027.356590
brins,5.0777373,52.463212
briny,4.476541,1456.125136
brios,5.250323,4.735201
brise,5.254369,210.661488
brisk,4.5378213,22816.679655
briss,4.3162374,12.011488
brith,4.4089956,79.238458
brits,5.1390777,10.934892
britt,3.931015,35.304859
brize,4.353854,24.434800
broad,4.9042106,519679.629302
broch,4.148447,436.925855
brock,4.1008744,209.799143
brods,4.992968,11.932541
brogh,4.102505,3.172216
brogs,4.832017,7.392819
broil,4.7907653,2213.637384
broke,4.7536993,245576.853054
